tablescraper-selected-row,text-left,text-left 2,text-right,text-right 2,text-right 3,text-right 4,text-right 5
25158,2025090803004491,MDB,58,49,370,598.00,"221,260.00"
25159,2025090805010118,NRIC,77,45,10,"1,629.90","16,299.00"
25160,2025090805010117,HRL,84,32,10,974.00,"9,740.00"
25161,2025090801010501,SRLI,11,35,57,393.00,"22,401.00"
25162,2025090801010500,SRLI,58,35,50,393.00,"19,650.00"
25163,2025090801010499,SRLI,57,35,50,393.00,"19,650.00"
25164,2025090801010498,SRLI,34,35,51,393.00,"20,043.00"
25165,2025090801010497,SRLI,38,35,25,393.00,"9,825.00"
25166,2025090801010496,SRLI,45,35,100,393.00,"39,300.00"
25167,2025090801010495,SRLI,58,35,100,393.00,"39,300.00"
25168,2025090801010494,SRLI,28,35,30,393.10,"11,793.00"
25169,2025090801010493,SRLI,47,35,50,393.20,"19,660.00"
25170,2025090801010492,SRLI,22,35,50,393.20,"19,660.00"
25171,2025090801010491,SRLI,38,35,65,393.50,"25,577.50"
25172,2025090801010490,SRLI,48,35,126,393.50,"49,581.00"
25173,2025090801010489,SRLI,49,35,26,393.60,"10,233.60"
25174,2025090801010488,SRLI,41,35,40,393.60,"15,744.00"
25175,2025090801010487,SRLI,36,35,152,393.60,"59,827.20"
25176,2025090801010486,SRLI,38,35,28,393.70,"11,023.60"
25177,2025090804009437,UNHPL,65,22,100,455.30,"45,530.00"
25178,2025090801010485,TTL,35,33,60,775.00,"46,500.00"
25179,2025090801010484,TTL,14,33,20,775.00,"15,500.00"
25180,2025090801010483,TTL,45,33,20,775.00,"15,500.00"
25181,2025090801010482,SRLI,8,38,10,393.80,"3,938.00"
25182,2025090805010116,HRL,17,21,50,975.00,"48,750.00"
25183,2025090801010481,HBL,54,54,53,200.20,"10,610.60"
25184,2025090801010480,HBL,48,94,10,200.10,"2,001.00"
25185,2025090804009436,KPCL,36,48,49,545.30,"26,719.70"
25186,2025090804009435,KPCL,45,48,11,545.30,"5,998.30"
25187,2025090804009434,KPCL,41,48,200,546.00,"109,200.00"
25188,2025090804009433,KPCL,7,48,500,546.00,"273,000.00"
25189,2025090804009432,KPCL,45,48,300,546.10,"163,830.00"
25190,2025090804009431,KPCL,35,48,100,547.00,"54,700.00"
25191,2025090804009430,KPCL,11,48,50,548.00,"27,400.00"
25192,2025090804009429,KPCL,49,48,40,548.00,"21,920.00"
25193,2025090804009428,KPCL,40,48,750,549.00,"411,750.00"
25194,2025090804009427,NGPL,44,65,"1,000",392.40,"392,400.00"
25195,2025090804009426,SJCL,6,1,30,283.50,"8,505.00"
25196,2025090803004490,KMCDB,48,50,10,"1,057.90","10,579.00"
25197,2025090804009425,AHPC,26,4,10,283.00,"2,830.00"
25198,2025090801010479,HBL,48,58,10,200.10,"2,001.00"
25199,2025090803004489,PMLI,38,49,12,487.00,"5,844.00"
25200,2025090803004488,PMLI,51,49,10,487.10,"4,871.00"
25201,2025090803004487,PMLI,58,49,200,487.40,"97,480.00"
25202,2025090803004486,PMLI,68,49,50,487.40,"24,370.00"
25203,2025090803004485,PMLI,58,49,129,487.50,"62,887.50"
25204,2025090805010115,SONA,40,21,10,441.00,"4,410.00"
25205,2025090801010478,BHCL,58,21,10,457.60,"4,576.00"
25206,2025090801010477,HBL,48,34,10,200.10,"2,001.00"
25207,2025090805010114,HDL,34,99,20,"1,375.00","27,500.00"
25208,2025090805010113,HDL,60,99,"1,000","1,375.00","1,375,000.00"
25209,2025090805010112,HDL,47,99,100,"1,375.00","137,500.00"
25210,2025090805010111,HDL,25,99,80,"1,375.00","110,000.00"
25211,2025090805010110,HDL,38,99,50,"1,375.00","68,750.00"
25212,2025090805010109,HDL,42,99,20,"1,375.00","27,500.00"
25213,2025090805010108,HDL,38,99,75,"1,375.00","103,125.00"
25214,2025090805010107,HDL,38,99,100,"1,375.00","137,500.00"
25215,2025090805010106,HDL,38,99,200,"1,375.00","275,000.00"
25216,2025090805010105,HDL,21,99,35,"1,375.00","48,125.00"
25217,2025090805010104,HDL,16,99,75,"1,375.00","103,125.00"
25218,2025090805010103,HDL,14,99,30,"1,375.00","41,250.00"
25219,2025090805010102,HDL,17,99,20,"1,375.00","27,500.00"
25220,2025090805010101,HDL,35,99,10,"1,375.00","13,750.00"
25221,2025090805010100,HDL,42,99,10,"1,375.00","13,750.00"
25222,2025090805010099,HDL,45,99,800,"1,375.00","1,100,000.00"
25223,2025090805010098,HDL,13,99,100,"1,375.00","137,500.00"
25224,2025090805010097,HDL,46,99,815,"1,375.00","1,120,625.00"
25225,2025090804009424,SHEL,46,48,79,302.00,"23,858.00"
25226,2025090804009423,SHEL,50,48,100,302.00,"30,200.00"
25227,2025090804009422,SHEL,48,48,100,302.00,"30,200.00"
25228,2025090804009421,SHEL,36,48,100,302.10,"30,210.00"
25229,2025090804009420,SHEL,1,48,50,302.10,"15,105.00"
25230,2025090804009419,SHEL,42,48,771,302.20,"232,996.20"
25231,2025090805010096,SAHAS,38,19,100,622.10,"62,210.00"
25232,2025090804009418,SGIC,62,34,123,540.00,"66,420.00"
25233,2025090804009417,SGIC,54,34,"1,000",540.00,"540,000.00"
25234,2025090804009416,SGIC,45,34,10,540.00,"5,400.00"
25235,2025090804009415,SGIC,51,34,150,540.00,"81,000.00"
25236,2025090804009414,SGIC,6,34,100,540.00,"54,000.00"
25237,2025090804009413,SGIC,45,34,29,540.00,"15,660.00"
25238,2025090804009412,SGIC,84,34,100,540.00,"54,000.00"
25239,2025090804009411,SGIC,26,34,100,540.00,"54,000.00"
25240,2025090804009410,SGIC,42,34,200,540.00,"108,000.00"
25241,2025090804009409,SGIC,52,34,50,540.00,"27,000.00"
25242,2025090804009408,SGIC,57,34,138,540.00,"74,520.00"
25243,2025090805010095,SANVI,1,58,10,603.30,"6,033.00"
25244,2025090805010094,NRN,56,62,133,"2,053.00","273,049.00"
25245,2025090805010093,NRN,56,62,184,"2,054.00","377,936.00"
25246,2025090805010092,NRN,56,62,184,"2,054.00","377,936.00"
25247,2025090805010091,NRN,3,62,50,"2,055.00","102,750.00"
25248,2025090805010090,NRN,40,62,15,"2,055.00","30,825.00"
25249,2025090805010089,NRN,86,62,10,"2,055.00","20,550.00"
25250,2025090805010088,NRN,56,62,184,"2,055.00","378,120.00"
25251,2025090805010087,NRN,48,62,24,"2,055.00","49,320.00"
25252,2025090804009407,AHPC,49,29,120,281.20,"33,744.00"
25253,2025090801010476,PRVU,40,41,300,205.20,"61,560.00"
25254,2025090805010086,HDL,47,26,38,"1,377.00","52,326.00"
25255,2025090805010085,HDL,47,32,12,"1,377.00","16,524.00"
25256,2025090804009406,NICL,58,10,20,580.00,"11,600.00"
25257,2025090803004484,NLIC,77,11,50,769.00,"38,450.00"
25258,2025090801010475,BHCL,58,16,10,457.60,"4,576.00"
25259,2025090804009405,SGIC,57,10,362,540.00,"195,480.00"
25260,2025090804009404,SGIC,19,10,100,540.10,"54,010.00"
25261,2025090804009403,SGIC,29,10,20,540.10,"10,802.00"
25262,2025090804009402,SGIC,57,10,499,540.30,"269,609.70"
25263,2025090804009401,SGIC,85,10,200,540.40,"108,080.00"
25264,2025090804009400,SGIC,69,10,10,540.50,"5,405.00"
25265,2025090804009399,SGIC,34,10,100,541.10,"54,110.00"
25266,2025090804009398,SGIC,53,10,19,542.00,"10,298.00"
25267,2025090804009397,SGIC,22,10,180,542.10,"97,578.00"
25268,2025090804009396,SGIC,39,10,10,542.20,"5,422.00"
25269,2025090804009395,LEC,42,45,21,210.00,"4,410.00"
25270,2025090804009394,LEC,52,45,"1,000",210.00,"210,000.00"
25271,2025090804009393,LEC,72,45,300,210.00,"63,000.00"
25272,2025090804009392,LEC,57,45,18,210.00,"3,780.00"
25273,2025090804009391,LEC,47,45,500,210.00,"105,000.00"
25274,2025090804009390,LEC,43,45,421,210.00,"88,410.00"
25275,2025090804009389,LEC,34,45,150,210.10,"31,515.00"
25276,2025090801010474,PURE,6,94,500,785.00,"392,500.00"
25277,2025090801010473,PURE,42,94,50,785.00,"39,250.00"
25278,2025090801010472,PURE,8,94,21,785.10,"16,487.10"
25279,2025090801010471,PURE,34,94,20,785.20,"15,704.00"
25280,2025090803004483,SADBL,58,75,50,414.00,"20,700.00"
25281,2025090803004482,SADBL,38,75,200,414.00,"82,800.00"
25282,2025090803004481,SADBL,49,75,100,415.00,"41,500.00"
25283,2025090803004480,SADBL,6,75,130,415.00,"53,950.00"
25284,2025090803004479,SADBL,13,75,63,415.10,"26,151.30"
25285,2025090803004478,SADBL,33,75,40,415.20,"16,608.00"
25286,2025090803004477,SADBL,42,75,65,416.00,"27,040.00"
25287,2025090801010470,PRVU,40,54,800,205.20,"164,160.00"
25288,2025090805010084,MCHL,35,80,40,470.50,"18,820.00"
25289,2025090801010469,TTL,45,58,10,775.00,"7,750.00"
25290,2025090805010083,HRL,100,42,856,975.00,"834,600.00"
25291,2025090801010468,OMPL,58,14,55,"1,200.00","66,000.00"
25292,2025090801010467,OMPL,29,14,20,"1,200.00","24,000.00"
25293,2025090801010466,OMPL,34,14,25,"1,200.10","30,002.50"
25294,2025090801010465,OMPL,42,14,100,"1,200.10","120,010.00"
25295,2025090804009388,GLH,57,29,170,252.00,"42,840.00"
25296,2025090801010464,HBL,48,49,10,200.10,"2,001.00"
25297,2025090805010082,NIFRA,36,45,"5,315",270.10,"1,435,581.50"
25298,2025090805010081,NIFRA,72,45,100,270.10,"27,010.00"
25299,2025090805010080,NIFRA,57,45,80,270.10,"21,608.00"
25300,2025090805010079,NIFRA,28,45,973,270.10,"262,807.30"
25301,2025090805010078,NIFRA,7,45,300,270.20,"81,060.00"
25302,2025090805010077,NIFRA,1,45,500,270.20,"135,100.00"
25303,2025090805010076,NIFRA,56,45,"1,000",270.30,"270,300.00"
25304,2025090805010075,NIFRA,83,45,732,270.30,"197,859.60"
25305,2025090803004476,NLIC,77,97,500,769.00,"384,500.00"
25306,2025090805010074,SMATA,34,6,85,928.20,"78,897.00"
25307,2025090803004475,MDB,58,45,230,598.00,"137,540.00"
25308,2025090803004474,MDB,26,45,10,598.00,"5,980.00"
25309,2025090803004473,MDB,26,45,100,598.00,"59,800.00"
25310,2025090803004472,MDB,16,45,50,598.10,"29,905.00"
25311,2025090805010073,HDL,46,45,185,"1,375.00","254,375.00"
25312,2025090801010463,CREST,22,32,10,"1,114.10","11,141.00"
25313,2025090804009387,HPPL,1,48,175,465.10,"81,392.50"
25314,2025090804009386,HPPL,52,48,50,465.10,"23,255.00"
25315,2025090804009385,HPPL,89,48,50,465.50,"23,275.00"
25316,2025090804009384,HPPL,49,48,18,465.50,"8,379.00"
25317,2025090804009383,HPPL,44,48,157,466.00,"73,162.00"
25318,2025090803004471,CFCL,59,43,100,487.00,"48,700.00"
25319,2025090803004470,CFCL,21,43,150,487.00,"73,050.00"
25320,2025090805010072,SMJC,33,42,10,537.10,"5,371.00"
25321,2025090805010071,KBSH,42,45,10,"1,850.00","18,500.00"
25322,2025090804009382,JOSHI,1,34,447,280.40,"125,338.80"
25323,2025090804009381,JOSHI,4,34,400,280.50,"112,200.00"
25324,2025090804009380,JOSHI,42,34,100,280.60,"28,060.00"
25325,2025090804009379,JOSHI,43,34,53,280.60,"14,871.80"
25326,2025090805010070,HDL,46,94,"1,000","1,375.00","1,375,000.00"
25327,2025090801010462,HBL,48,29,10,200.10,"2,001.00"
25328,2025090804009378,SHL,56,48,100,547.10,"54,710.00"
25329,2025090801010461,PCBL,38,49,147,246.30,"36,206.10"
25330,2025090801010460,TTL,45,54,30,775.00,"23,250.00"
